"","school","stuid","grade","schid","dist","white","black","hisp","indian","asian","econ","female","ell","disab","sch_fay","dist_fay","luck","ability","measerr","teachq","year","attday","schoolscore","district","schoolhigh","schoolavg","schoollow","readSS","mathSS","proflvl","race"
"1216392",810,158724,4,402,6,0,0,1,0,0,1,0,1,0,0,0,0,90.8387290180838,0.996374392995155,53.4358655196888,"2002",173,222.569240299985,24,0,1,0,501.628341557104,347.868670798829,"proficient","H"
"1222072",810,159292,4,402,6,0,0,1,0,0,1,0,1,0,0,0,0,92.9337909427629,6.87139528705416,45.8242162088877,"2002",180,222.569240299985,24,0,1,0,474.882601678801,340.18118109374,"proficient","H"
"1225892",815,159637,4,402,6,0,1,0,0,0,1,1,0,0,0,0,0,95.0671364336656,-13.9765133190864,50.0783169586108,"2002",180,223.548976761119,2,0,1,0,489.835106745057,353.481630804388,"proficient","B"
"1227662",815,159813,4,402,66,0,1,0,0,0,1,1,0,0,0,0,0,111.255076412984,0.482133340154648,39.67018354569,"2002",171,223.548976761119,2,0,1,0,508.746096426625,362.718126528851,"proficient","B"
"1233902",815,160430,4,402,6,0,1,0,0,0,1,1,0,0,0,0,1,85.4375008641608,5.83149330394579,32.6099748612705,"2002",146,223.548976761119,2,0,1,0,441.04966343955,341.847426033826,"proficient","B"
"1235142",815,160554,4,402,6,0,1,0,0,0,1,1,0,0,0,0,0,99.4129460090399,-13.3550000209637,38.0668954830593,"2002",179,223.548976761119,2,0,1,0,444.126304780583,333.740812881011,"proficient","B"
"1235272",815,160567,4,402,6,0,1,0,0,0,1,1,0,0,0,0,1,89.4036594678677,-4.73996399449422,67.7407766267937,"2002",173,223.548976761119,2,0,1,0,573.737488245225,407.508078383806,"advanced","B"
"1247192",815,161750,4,402,66,0,1,0,0,0,1,1,0,0,0,0,0,100.433289655738,-18.5569993603088,28.9644081257518,"2002",166,223.548976761119,2,0,1,0,464.440672161861,310.834850520423,"proficient","B"
"1247572",815,161787,4,402,6,0,1,0,0,0,1,1,0,0,0,0,0,82.0707536864207,4.88277718735544,52.6736869566747,"2002",143,223.548976761119,2,0,1,0,475.876411661431,364.683354411707,"proficient","B"
"1254392",831,162438,4,402,66,0,0,1,0,0,1,0,1,1,0,0,0,106.978143474316,-11.50604319695,68.0097257790022,"2002",180,224.278961431185,15,0,0,1,561.577395290188,408.67934835791,"advanced","H"
"1255352",831,162509,4,402,6,0,0,1,0,0,1,0,1,1,0,0,1,98.5807197657137,8.82766237912197,71.1068813876519,"2002",180,224.278961431185,15,0,0,1,573.694396362028,441.107390645894,"advanced","H"
"1257422",835,162577,4,402,66,0,1,0,0,0,1,1,0,1,0,0,0,103.621531378864,9.02770733919806,24.1648347530396,"2002",164,225.258697892319,21,0,0,1,448.21450554339,358.929283384696,"proficient","B"
"1259242",835,162758,4,402,6,0,1,0,0,0,1,1,0,1,0,0,0,104.769513359728,-24.8440520157766,52.2141654971521,"2002",164,225.258697892319,21,0,0,1,541.534203273549,383.904489823141,"advanced","B"
"1270272",848,163374,4,402,6,0,1,0,0,0,1,0,0,0,1,1,1,93.650178103617,-2.79554058701849,9.15512729155452,"2002",163,225.754853000778,4,0,1,0,461.456835614719,339.768642081701,"proficient","B"
"1318542",886,163611,4,402,66,1,0,0,0,0,1,0,1,1,0,0,0,112.62663152954,-7.1580520673627,69.9170223275464,"2002",167,229.334989727541,18,0,1,0,576.782610012075,415.144008588508,"advanced","W"
"1330292",895,163747,4,402,66,0,0,0,0,1,0,1,1,0,0,0,0,108.496385705597,24.6479692688384,96.4749400907222,"2002",180,233.900873577011,15,0,1,0,598.766561266769,479.925653814636,"advanced","A"
"1358852",905,165545,4,402,66,1,0,0,0,0,1,0,0,0,0,0,1,113.901655680762,7.4316173604788,38.7797227091445,"2002",155,239.622858158084,6,1,0,0,516.567892841375,446.251770509602,"advanced","W"
"1359992",905,165654,4,402,6,1,0,0,0,0,1,0,0,0,0,0,0,82.0862736464897,-13.481383844838,61.1723195716234,"2002",163,239.622858158084,6,1,0,0,538.434349986689,425.465420319825,"advanced","W"
"1364992",905,166135,4,402,66,1,0,0,0,0,1,0,0,0,0,0,0,111.282073473538,-9.91761610278652,99.1295419947884,"2002",180,239.622858158084,6,1,0,0,628.763169209428,536.305038430718,"advanced","W"
"1365292",905,166163,4,402,6,1,0,0,0,0,1,0,0,0,0,0,1,87.3678665927286,-0.0559390937778812,52.0668276470989,"2002",180,239.622858158084,6,1,0,0,484.272214896209,439.562715342606,"proficient","W"
"1369722",911,166482,4,402,66,1,0,0,0,0,1,0,0,1,0,0,0,107.828100255021,14.4881084122917,61.6040715893208,"2002",180,241.332579289284,8,0,1,0,605.252110198506,448.264337567582,"advanced","W"
"1370052",911,166512,4,402,66,1,0,0,0,0,1,0,0,1,0,0,0,82.3035918360057,-11.280105407111,56.0507571647042,"2002",177,241.332579289284,8,0,1,0,594.623706056075,385.548148508686,"advanced","W"
"1370772",911,166578,4,402,6,1,0,0,0,0,1,0,0,1,0,0,0,104.757779228528,-1.95237939394199,59.0619095334003,"2002",162,241.332579289284,8,0,1,0,533.37683777292,423.524164488999,"advanced","W"
"1376982",919,166652,4,402,6,0,0,0,1,1,0,1,0,0,0,0,0,96.0529256109563,-5.34257210059032,75.6241993642457,"2002",169,245.49706255418,19,0,1,0,582.668880475855,410.661580140839,"advanced","I"
"1383522",925,167014,4,402,6,0,1,0,0,0,1,1,0,1,1,0,0,94.5871477913512,15.2343865401465,36.2520304640464,"2002",169,252.447441572189,18,0,1,0,509.76300367071,370.977000220272,"proficient","B"
"1393013",927,167936,4,402,66,1,0,0,0,0,0,1,0,0,0,0,0,95.1200096306371,34.384000731625,66.6847684495435,"2002",157,253.169479634313,12,0,0,1,531.673258556498,495.767711246805,"advanced","W"
"1393582",927,167991,4,402,6,1,0,0,0,0,0,1,0,0,0,0,0,92.3487733575927,19.4841648495911,74.1870022938709,"2002",163,253.169479634313,12,0,0,1,551.98250153552,493.529138108934,"advanced","W"
"1394652",927,168098,4,402,66,1,0,0,0,0,0,1,0,0,0,0,0,106.104140574124,-31.0869850472963,86.383482155602,"2002",162,253.169479634313,12,0,0,1,586.702838474363,481.80217129132,"advanced","W"
"1394992",927,168132,4,402,66,1,0,0,0,0,0,1,0,0,0,0,0,97.1720065393993,5.54181975340263,74.3486785314394,"2002",174,253.169479634313,12,0,0,1,564.726031672224,484.742602921585,"advanced","W"
"1395372",927,168170,4,402,6,1,0,0,0,0,0,1,0,0,0,0,0,98.53697185208,-34.7883894068487,87.5461933094647,"2002",144,253.169479634313,12,0,0,1,590.491661890138,472.925357665855,"advanced","W"
"1395422",927,168175,4,402,6,1,0,0,0,0,0,1,0,0,0,0,0,86.5528521969405,1.79180930908552,74.5920622327599,"2002",170,253.169479634313,12,0,0,1,545.905311250675,470.874091514772,"advanced","W"
"1399752",927,168607,4,402,6,1,0,0,0,0,0,1,0,0,0,0,0,91.5489673175803,-8.52945530233433,82.2848818499124,"2002",180,253.169479634313,12,0,0,1,570.520987285786,481.37348623905,"advanced","W"
"1399922",927,168624,4,402,6,1,0,0,0,0,0,1,0,0,0,0,0,101.066342712919,-32.7047383070694,136.650113953314,"2002",168,253.169479634313,12,0,0,1,643.876134320337,578.547788664055,"advanced","W"
"1400522",927,168684,4,402,6,1,0,0,0,0,0,1,0,0,0,0,0,125.759777934832,5.13175473973905,45.6576016266877,"2002",173,253.169479634313,12,0,0,1,495.09462344828,453.90121907998,"proficient","W"
"1401792",927,168811,4,402,66,1,0,0,0,0,0,1,0,0,0,0,0,99.4805261728201,-12.7629356484567,99.2519400756233,"2002",180,253.169479634313,12,0,0,1,615.16993041989,519.973717203889,"advanced","W"
"1404332",927,169065,4,402,66,1,0,0,0,0,0,1,0,0,0,0,0,112.100701866222,7.35525234594854,92.6986545176891,"2002",172,253.169479634313,12,0,0,1,614.514110650378,539.231619600987,"advanced","W"
"1406322",927,169263,4,402,66,1,0,0,0,0,0,1,0,0,0,0,0,91.8109238074974,20.9035605335289,108.974956815664,"2002",160,253.169479634313,12,0,0,1,618.512135344519,565.971380044624,"advanced","W"
"1406862",927,169317,4,402,66,1,0,0,0,0,0,1,0,0,0,0,0,83.3176555011245,55.1607021429749,75.7376167140688,"2002",172,253.169479634313,12,0,0,1,522.482285932804,523.364254909638,"advanced","W"
"1433182",956,169835,4,402,66,1,0,0,0,0,0,1,0,1,0,0,0,93.6176890353769,2.95130175559374,110.102051717041,"2002",180,254.879200765513,5,0,0,1,660.17125560679,549.801178514107,"advanced","W"
"1449252",964,170666,4,402,66,0,0,1,0,0,1,1,1,0,0,0,0,99.8109551902996,2.30741613662026,14.3818110054067,"2002",167,262.854848812438,2,0,1,0,405.097058345614,278.159073800416,"basic","H"
"1453422",972,170983,4,402,6,0,1,0,0,0,1,1,0,0,1,1,0,101.327575929554,-6.58957810005882,66.8685373957141,"2002",165,266.04046151323,23,1,0,0,592.649121522264,478.051614512897,"advanced","B"
"1454062",972,171046,4,402,6,0,1,0,0,0,1,1,0,0,1,1,1,86.5094874287047,-6.99595684501229,30.1571262198908,"2002",153,266.04046151323,23,1,0,0,530.181467930514,401.430542098692,"advanced","B"
"1456352",974,171257,4,402,6,1,0,0,0,0,1,0,0,0,1,0,0,80.216491293912,1.35805339380405,59.8405570029584,"2002",180,266.811601837954,21,1,0,0,505.035900538064,455.244644844705,"proficient","W"
"1459822",976,171543,4,402,66,0,0,1,0,0,1,1,0,1,0,0,0,78.6114479191061,-15.561095666131,81.8401175219623,"2002",173,276.56215950538,3,0,1,0,637.146657898369,408.886108110173,"advanced","H"
"1460982",976,171637,4,402,6,0,0,0,1,1,1,1,0,1,0,0,1,124.541786180424,-0.188635954047921,64.4268093232242,"2002",160,273.945770721603,3,0,1,0,617.409805617286,435.408278682597,"advanced","I"
"1462702",976,171766,4,402,66,1,0,0,0,0,1,1,1,0,0,0,0,101.422312344944,-18.7603273291337,63.9460572593093,"2002",147,267.910877108794,3,0,1,0,517.967818624319,382.741448648273,"advanced","W"
"1464722",977,171942,4,402,6,0,0,1,0,0,1,0,0,0,1,1,1,85.8140296300136,31.2612547965693,30.1326115411466,"2002",152,277.058314613839,18,0,0,1,498.771663246948,449.130988863829,"proficient","H"
"1466652",977,172128,4,402,6,1,0,0,0,0,1,1,0,0,0,0,0,98.3208788078571,8.43628384032969,39.4362446700965,"2002",180,279.908466670536,18,0,0,1,455.37075127311,419.32917723343,"proficient","W"
"1469902",977,172444,4,402,66,1,0,0,0,0,1,1,0,0,0,0,0,95.0167699266549,10.0169476536911,61.8973705205632,"2002",176,279.908466670536,18,0,0,1,534.196822129723,463.809477584002,"advanced","W"
"1470472",977,172501,4,402,66,1,0,0,0,0,1,1,0,0,0,0,0,119.03436522482,6.18523916698842,60.094228100218,"2002",156,279.908466670536,18,0,0,1,563.644902336858,480.286203336601,"advanced","W"
"1478352",977,173272,4,402,66,1,0,0,0,0,1,1,0,0,0,0,1,103.079800778246,-9.06744204292973,90.7486513154097,"2002",176,279.908466670536,18,0,0,1,611.828609759896,526.257501541325,"advanced","W"
"1480062",977,173441,4,402,6,1,0,0,0,0,1,1,0,0,0,0,0,99.8835046406684,14.4057629882733,46.7914184475359,"2002",173,279.908466670536,18,0,0,1,485.037421099318,441.991270754538,"proficient","W"
"1481132",977,173543,4,402,66,1,0,0,0,0,1,1,0,0,0,0,0,88.6785688728376,2.80570834246142,61.0624115544467,"2002",180,279.908466670536,18,0,0,1,489.834346049702,448.542481662653,"proficient","W"
"1483222",977,173744,4,402,6,1,0,0,0,0,1,1,0,0,0,0,0,117.388743699027,33.6060424635394,42.1952117638455,"2002",168,279.908466670536,18,0,0,1,494.642995873895,469.242144631549,"proficient","W"
"1483952",977,173816,4,402,66,1,0,0,0,0,1,1,0,0,0,0,1,108.446943289437,-12.3987545027928,53.5594971227329,"2002",176,279.908466670536,18,0,0,1,545.505125534085,451.793238761873,"advanced","W"
"1484972",991,173916,4,402,6,1,0,0,0,0,1,1,0,1,0,0,0,79.0423679432546,-18.960289892168,53.7773175552312,"2002",161,281.618187801736,8,0,1,0,525.657892429353,370.273580732195,"advanced","W"
"1484982",991,173917,4,402,66,1,0,0,0,0,1,1,0,1,0,0,0,104.17638256612,3.05207639991944,61.1051023230707,"2002",155,281.618187801736,8,0,1,0,581.778621025815,432.493609519841,"advanced","W"
"1487442",991,174158,4,402,6,1,0,0,0,0,1,1,0,1,0,0,0,112.496121576019,21.23222108509,54.5557510099422,"2002",180,281.618187801736,8,0,1,0,542.379108148457,445.521124877628,"advanced","W"
"1495122",996,174521,4,402,6,1,0,0,0,0,1,1,0,0,1,0,0,112.526102679917,-1.34360824696346,73.0881058073758,"2002",180,307.097210350407,12,0,0,1,599.320908581656,512.527276507551,"advanced","W"
"1495782",996,174586,4,402,66,1,0,0,0,0,1,1,0,0,1,0,0,104.923126748949,4.58077060700183,66.3099821159236,"2002",162,307.097210350407,12,0,0,1,589.387961836486,496.905713991536,"advanced","W"
"1496902",996,174694,4,402,66,1,0,0,0,0,1,1,0,0,1,0,1,97.4486514876127,1.80728230366447,77.7866519559257,"2002",180,307.097210350407,12,0,0,1,590.575352921959,524.386622862727,"advanced","W"
"1499992",1000,174999,4,402,6,0,0,1,0,0,1,1,0,0,1,1,0,101.434259443936,-24.9195523865325,47.1535877067024,"2002",154,317.343923126291,5,0,1,0,536.971221883437,400.268491593878,"advanced","H"
"408472",258,300148,3,205,75,0,1,0,0,0,0,0,0,0,0,0,0,98.376766797399,17.4644464811837,94.6671588996094,"2002",159,131.064359422149,22,0,1,0,539.299958647445,452.069330528411,"advanced","B"
"417782",258,300237,3,495,45,0,1,0,0,0,0,0,0,0,0,0,0,109.589241147502,-9.39998259627993,83.3317224926098,"2002",180,131.064359422149,22,0,1,0,531.339583751086,413.099772692355,"advanced","B"
"425672",258,300318,3,205,75,0,1,0,0,0,0,0,0,0,0,0,0,98.6778955134965,-13.4095173553056,58.833122833212,"2002",180,131.064359422149,22,0,1,0,471.51325446467,347.783953536852,"proficient","B"
"440642",279,300487,3,205,75,0,1,0,0,0,0,0,0,1,0,0,1,82.9147409521489,-6.27047519350553,47.4605749894048,"2002",166,132.774080553349,3,0,0,1,529.95760033506,357.081107683593,"advanced","B"
"442962",279,300512,3,495,105,0,1,0,0,0,0,0,0,1,0,0,0,105.571330243363,-3.15106661246622,80.0085884219442,"2002",180,132.774080553349,3,0,0,1,594.947449948632,435.68937736505,"advanced","B"
"649672",402,300810,3,495,45,0,1,0,0,0,1,0,0,0,0,0,0,85.5627499080763,-37.7087819502607,24.3863359713664,"2002",155,157.803346458373,17,1,0,0,402.383948634384,271.327978127366,"proficient","B"
"650452",402,300888,3,205,15,0,1,0,0,0,1,0,0,0,0,0,0,102.506148203804,-10.7690532304791,66.1670510744251,"2002",176,157.803346458373,17,1,0,0,510.582089426397,401.156286024397,"advanced","B"
"655262",402,301369,3,205,75,0,1,0,0,0,1,0,0,0,0,0,0,88.1404141234907,45.8650494787655,52.759929427944,"2002",166,157.803346458373,17,1,0,0,447.165355020596,415.845483445628,"proficient","B"
"655272",402,301370,3,495,105,0,1,0,0,0,1,0,0,0,0,0,1,91.2549151616355,2.89289044962507,71.6604875027484,"2002",173,157.803346458373,17,1,0,0,529.327666500808,428.988035769958,"advanced","B"
"655642",402,301407,3,495,45,0,1,0,0,0,1,0,0,0,0,0,0,104.467889315497,-49.5363292404676,2.66289537328453,"2002",162,157.803346458373,17,1,0,0,371.91503919416,233.719283115079,"basic","B"
"656252",402,301468,3,495,105,0,1,0,0,0,1,0,0,0,0,0,1,104.90244520507,-18.7431171875447,-2.32644940108551,"2002",169,157.803346458373,17,1,0,0,410.189340721997,268.804444727717,"proficient","B"
"656382",402,301481,3,495,105,0,1,0,0,0,1,0,0,0,0,0,0,96.14051748086,6.15245054434071,55.8219463450305,"2002",172,157.803346458373,17,1,0,0,454.502799512987,390.431721558317,"proficient","B"
"658082",402,301651,3,205,15,0,1,0,0,0,1,0,0,0,0,0,0,98.4234367227417,-1.41852223243838,56.7213721576685,"2002",180,157.803346458373,17,1,0,0,470.521302771186,386.993835354592,"proficient","B"
"661282",402,301971,3,205,15,0,1,0,0,0,1,0,0,0,0,0,1,82.0188313722756,14.1223565317992,47.2547587505626,"2002",139,157.803346458373,17,1,0,0,462.720764894223,380.777519757585,"proficient","B"
"661902",402,302033,3,495,45,0,1,0,0,0,1,0,0,0,0,0,0,102.391838429906,-8.98104606073559,42.0103130984744,"2002",168,157.803346458373,17,1,0,0,456.741988376158,353.138272550061,"proficient","B"
"662442",402,302087,3,495,45,0,1,0,0,0,1,0,0,0,0,0,0,95.3037140978543,-3.23863850552503,36.6448292103966,"2002",168,157.803346458373,17,1,0,0,460.052403265509,340.75546648118,"proficient","B"
"665752",402,302418,3,205,15,0,1,0,0,0,1,0,0,0,0,0,0,98.8159239543544,-24.7548030624493,57.7606214054296,"2002",169,157.803346458373,17,1,0,0,491.702007142349,366.187833422983,"advanced","B"
"667452",402,302588,3,495,45,0,1,0,0,0,1,0,0,0,0,0,0,95.1371701239779,-0.674330520649345,42.2528545540385,"2002",164,157.803346458373,17,1,0,0,446.182331948199,354.689240619305,"proficient","B"
"668572",402,302700,3,495,45,0,1,0,0,0,1,0,0,0,0,0,0,105.818219455327,-31.9203120109371,22.0059704180819,"2002",168,157.803346458373,17,1,0,0,399.739958480544,292.475377486837,"proficient","B"
"672142",402,303057,3,495,45,0,1,0,0,0,1,0,0,0,0,0,0,109.04380623536,6.97639029576538,49.105373876611,"2002",154,157.803346458373,17,1,0,0,501.339750691488,390.342598805575,"advanced","B"
"673132",402,303156,3,205,15,0,1,0,0,0,1,0,0,0,0,0,0,110.483071266454,38.4810595955606,38.5963164204059,"2002",163,157.803346458373,17,1,0,0,477.043997767138,401.668836030515,"proficient","B"
"674432",402,303286,3,205,15,0,1,0,0,0,1,0,0,0,0,0,0,93.028366563177,20.8487137687293,22.7554050405597,"2002",161,157.803346458373,17,1,0,0,404.989978675167,333.996177750258,"proficient","B"
"681952",425,303747,3,205,75,0,1,0,0,0,1,0,0,1,0,0,0,100.765008187042,17.2097629929618,7.26163305905836,"2002",180,159.513067589572,11,0,1,0,407.156447111998,274.421806515856,"proficient","B"
"682952",425,303843,3,495,45,0,1,0,0,0,0,1,1,0,0,0,0,120.538030275477,-12.6945335911141,78.0753824779433,"2002",176,159.352378372859,11,0,1,0,533.264157194585,376.911977563053,"advanced","B"
"682972",425,303845,3,205,75,0,1,0,0,0,1,0,0,1,0,0,1,98.4345344319779,-16.2596840595126,27.2970818797753,"2002",145,159.513067589572,11,0,1,0,498.68888669019,293.956627402478,"advanced","B"
"685032",425,304051,3,205,15,0,1,0,0,0,1,0,0,1,0,0,1,96.4948474281997,-4.00576336898726,77.1237734283451,"2002",172,159.513067589572,11,0,1,0,632.585950246097,406.767048799428,"advanced","B"
"687342",425,304279,3,495,105,0,1,0,0,0,1,0,0,1,0,0,0,104.678226308885,4.78410532141195,4.86269200332597,"2002",166,159.513067589572,11,0,1,0,412.90087447398,260.974616030211,"proficient","B"
"766722",492,304571,3,205,75,0,0,1,0,0,0,0,1,0,0,0,0,95.2060800745388,3.93990724009302,19.9750082810228,"2002",167,170.370231473468,1,0,1,0,407.882238517866,258.807658334503,"proficient","H"
"771922",495,304732,3,495,105,0,1,0,0,0,0,1,0,0,0,0,1,106.51210489318,6.17380355271898,54.5211006938286,"2002",171,171.349967934602,6,0,1,0,551.400302217863,380.795594933045,"advanced","B"
"772422",495,304782,3,495,105,0,1,0,0,0,0,1,0,0,0,0,0,111.536281324893,-23.7962755037201,59.6642614225104,"2002",163,171.349967934602,6,0,1,0,536.544347663147,352.308706339271,"advanced","B"
"772752",495,304815,3,205,75,0,1,0,0,0,0,1,0,0,0,0,1,101.288203472058,10.854057687111,54.5540132278795,"2002",175,171.349967934602,6,0,1,0,495.196152970941,380.319650501216,"advanced","B"
"829702",535,305228,3,495,45,1,0,0,0,0,0,0,1,0,0,0,1,100.045814278675,14.9478640095382,41.477371671546,"2002",163,175.426259769824,4,0,1,0,481.342537194769,355.090050819211,"advanced","W"
"830442",535,305270,3,205,75,1,0,0,0,0,0,0,1,0,0,0,1,96.0420046430678,-14.3291121372741,83.7185317297241,"2002",153,175.426259769824,4,0,1,0,579.547452188203,408.701605986208,"advanced","W"
"831922",535,305342,3,495,45,1,0,0,0,0,0,0,1,0,0,0,0,107.573176892101,-27.3931752533757,83.8008730928366,"2002",147,175.426259769824,4,0,1,0,581.796528859781,393.217351187203,"advanced","W"
"931402",605,305559,3,205,15,0,1,0,0,0,1,0,0,0,1,0,0,104.470482469553,4.46104671171409,9.65696347288165,"2002",167,184.992090138243,8,0,1,0,373.648790623265,292.1981680142,"basic","B"
"931492",605,305568,3,205,15,0,1,0,0,0,1,0,0,0,1,0,1,116.391939123687,-12.9465368852392,11.5133926711048,"2002",151,184.992090138243,8,0,1,0,484.553879311484,304.651560451848,"advanced","B"
"931782",605,305597,3,495,45,0,1,0,0,0,1,0,0,0,1,0,0,99.6378727170414,10.9600041413765,29.1336353663608,"2002",180,184.992090138243,8,0,1,0,423.465676504345,333.929078605751,"proficient","B"
"932213",605,305640,3,495,105,0,1,0,0,0,1,0,0,0,1,0,1,103.816375347211,3.64680252195325,33.0591708574996,"2002",171,184.992090138243,8,0,1,0,494.409853213409,352.990162064005,"advanced","B"
"933942",605,305813,3,495,105,0,1,0,0,0,1,0,0,0,1,0,0,98.9522287875331,5.68599331416158,33.6654564334579,"2002",151,184.992090138243,8,0,1,0,488.069262932038,337.291623825108,"advanced","B"
"938172",609,306007,3,205,15,0,1,0,0,0,1,1,1,0,0,0,0,84.2587655081762,-17.8365257627098,16.0157098216163,"2002",180,186.091365409082,13,0,1,0,379.647652738948,210.190626485566,"basic","B"
"946802",613,306156,3,495,45,0,1,0,0,0,1,0,0,1,1,0,0,112.46579546462,-3.35628899930786,21.4995000959596,"2002",178,186.701811269442,19,1,0,0,482.759198230004,343.851013852879,"advanced","B"
"947802",616,306207,3,495,105,1,0,0,0,0,0,0,0,0,0,0,0,96.2851400825522,9.52367298129557,99.3043496549541,"2002",154,187.423849331567,12,0,1,0,599.418825962774,484.110535870804,"advanced","W"
"948762",616,306302,3,205,15,1,0,0,0,0,0,0,0,0,0,0,0,91.0034150130717,31.4167107606376,74.0001749231294,"2002",178,187.423849331567,12,0,1,0,539.467446715553,448.66979851355,"advanced","W"
"951242",616,306550,3,495,45,1,0,0,0,0,0,0,0,0,0,0,0,91.4273109167213,24.7656925559008,112.258440152718,"2002",169,187.423849331567,12,0,1,0,586.53620718356,521.14198801839,"advanced","W"
"951842",616,306610,3,205,75,1,0,0,0,0,0,0,0,0,0,0,1,106.331065650192,-33.5374817802936,132.436818959155,"2002",180,187.423849331567,12,0,1,0,709.911767030861,533.37132478731,"advanced","W"
